Director_ID;Movie_ID;First_name;Surname
6319;6319;Robert;Sarkies    
6320;6320;Lluís;Quílez    
6321;6321;Scott;Cooper    
6322;6322;Carl;Franklin    
6323;6323;Hans;Petter Moland   
6324;6324;Nick;Powell    
6325;6325;Robert;Greenwald    
6326;6326;Howard;McCain    
6327;6327;David;Mackenzie    
6328;6328;J.T.;Mollner    
6329;6329;Kirby;Dick    
6330;6330;Takeshi;Kitano    
6331;6331;Lynn;Shelton    
6332;6332;Rachid;Bouchareb    
6333;6333;Mikael;Håfström    
6334;6334;John;Jeffcoat    
6335;6335;Jeff;Lowell    
6336;6336;Karey;Kirkpatrick    
6337;6337;Glen;Keane    
6338;6338;Sophie;Fiennes    
6339;6339;Bob;Fisher    
6340;6340;Julius;Avery    
6341;6341;Mark;Brian Smith   
6342;6342;Richard;Kwietniowski    
6343;6343;Alexandre;Aja    
6344;6344;Michalis;Reppas    
6345;6345;Anna;Reeves    
6346;6346;Sam;Raimi    
6347;6347;Dylan;Kidd    
6348;6348;Richard;LaGravenese    
6349;6349;Steve;Guttenberg    
6350;6350;Franck;Khalfoun    
6351;6351;Guillermo;del Toro   
6352;6352;Steven;S. DeKnight   
6353;6353;Paul;King    
6354;6354;Paul;King    
6355;6355;Alexandre;Lehmann    
6356;6356;Andrew;Rossi    
6357;6357;Charles;Stone III   
6358;6358;Michael;Bay    
6359;6359;Pedro;Almodóvar    
6360;6360;Amber;Tamblyn    
6361;6361;Kwon-taek;Im    
6362;6362;Todd;Solondz    
6363;6363;Cosima;Spender    
6364;6364;Max;Barbakow    
6365;6365;Fisher;Stevens    
6366;6366;Gia;Coppola    
6367;6367;Joe;Wright    
6368;6368;Julien;Temple    
6369;6369;Robert;Stone    
6370;6370;Christian;Alvart    
6371;6371;Henry;Bromell    
6372;6372;David;Fincher    
6373;6373;Guillermo;del Toro   
6374;6374;Bob;Yari    
6375;6375;Paul;Abascal    
6376;6376;Elliot;Berlin    
6377;6377;Nicholas;Jasenovec    
6378;6378;Kieran;Mulroney    
6379;6379;Inon;Shampanier    
6380;6380;Jake;Schreier    
6381;6381;John;Butler    
6382;6382;Michael;Noer    
6383;6383;Satoshi;Kon    
6384;6384;Diablo;Cody    
6385;6385;Andrei;Konchalovsky    
6386;6386;Alice;Waddington    
6387;6387;Hany;Abu-Assad    
6388;6388;Ulrich;Seidl    
6389;6389;Ulrich;Seidl    
6390;6390;Ulrich;Seidl    
6391;6391;Jeffrey;Friedman    
6392;6392;Pedro;Almodóvar    
6393;6393;Robert;Luketic    
6394;6394;Gus;Van Sant   
6395;6395;Oren;Peli    
6396;6396;Tod;Williams    
6397;6397;Ariel;Schulman    
6398;6398;Ariel;Schulman    
6399;6399;William;Eubank    
6400;6400;Gregory;Plotkin    
6401;6401;Christopher;B. Landon   
6402;6402;Chris;Butler    
6403;6403;Joon-ho;Bong    
6404;6404;Leena;Yadav    
6405;6405;Andy;Fickman    
6406;6406;Dee;Rees    
6407;6407;Cédric;Klapisch    
6408;6408;Jacques;Martineau    
6409;6409;Christophe;Barratier    
6410;6410;Eleanor;Coppola    
6411;6411;Edgar;Marie    
6412;6412;Alexander;Payne    
6413;6413;Sophie;Lellouche    
6414;6414;Darragh;Byrne    
6415;6415;Taylor;Hackford    
6416;6416;Peter;Landesman    
6417;6417;Mark;Levinson    
6418;6418;Jennifer;Elster    
6419;6419;Ariel;Kleiman    
6420;6420;Fenton;Bailey    
6421;6421;Abel;Ferrara    
6422;6422;Danya;Taymor    
6423;6423;Rodrigo;García    
6424;6424;Morten;Tyldum    
6425;6425;Rebecca;Hall    
6426;6426;Spike;Lee    
6427;6427;Brian;De Palma   
6428;6428;Alain;Berliner    
6429;6429;Mitch;Glazer    
6430;6430;Dan;Ireland    
6431;6431;John;Turturro    
6432;6432;Avi;Nesher    
6433;6433;Yasuhiro;Yoshiura    
6434;6434;Jim;Jarmusch    
6435;6435;Jonathan;Hacker    
6436;6436;Marcus;Nispel    
6437;6437;Marc;Schölermann    
6438;6438;Yang;Zhang    
6439;6439;Grant;Gee    
6440;6440;Mandie;Fletcher    
6441;6441;Ella;Lemhagen    
6442;6442;Peter;Berg    
6443;6443;Geremy;Jasper    
6444;6444;Steven;Sebring    
6445;6445;Greg;Mottola    
6446;6446;Steve;Carr    
6447;6447;Andy;Fickman    
6448;6448;Jonathan;Lee    
6449;6449;Paul;Verhoeven    
6450;6450;Stephen;Kessler    
6451;6451;Andrew;Hyatt    
6452;6452;Lieven;Debrauwer    
6453;6453;Daniel;Augusto    
6454;6454;Ron;Howard    
6455;6455;Tim;Sutton    
6456;6456;Ho;Yim    
6457;6457;Callan;Brunker    
6458;6458;Edward;Zwick    
6459;6459;Wayne;Kramer    
6460;6460;Mimi;Leder    
6461;6461;Uli;Edel    
6462;6462;Jennifer;Baichwal    
6463;6463;John;Woo    
6464;6464;Brad;Barber    
6465;6465;Bruce;Beresford    
6466;6466;Bathsheba;Ratzkoff    
6467;6467;Victor;Salva    
6468;6468;Michael;Bay    
6469;6469;Cameron;Crowe    
6470;6470;Hélène;Angel    
6471;6471;Barry;W. Blaustein   
6472;6472;Tina;Gordon Chism   
6473;6473;Anusha;Rizvi    
6474;6474;John;Lee    
6475;6475;Lisa;Immordino Vreeland   
6476;6476;Jeff;Zimbalist    
6477;6477;Judy;Irving    
6478;6478;Achero;Mañas    
6479;6479;Kiyoshi;Kurosawa    
6480;6480;Mark;Palansky    
6481;6481;Glendyn;Ivin    
6482;6482;Alastair;Fothergill    
6483;6483;Eric;Darnell    
6484;6484;Daniel;Algrant    
6485;6485;Alex;Kurtzman    
6486;6486;James;C. Strouse   
6487;6487;John;Cadigan    
6488;6488;Hao;Wu    
6489;6489;Pierre;Morel    
6490;6490;Chris;Columbus    
6491;6491;Thor;Freudenthal    
6492;6492;Clark;Johnson    
6493;6493;Eddie;Alcazar    
6494;6494;David;Mackenzie    
6495;6495;Stanley;M. Brooks   
6496;6496;James;Foley    
6497;6497;Manolo;Caro    
6498;6498;Tom;Tykwer    
6499;6499;Alberto;Negrin    
6500;6500;Brian;Crano    
6501;6501;Ian;Fitzgibbon    
6502;6502;Daniel;Lusko    
6503;6503;Marjane;Satrapi    
6504;6504;Dustin;Guy Defa   
6505;6505;Olivier;Assayas    
6506;6506;Rebecca;Miller    
6507;6507;Alison;Maclean    
6508;6508;Frida;Barkfors    
6509;6509;Carles;Torrens    
6510;6510;Dennis;Widmyer    
6511;6511;Jim;Brown    
6512;6512;Tony;Stone    
6513;6513;Jay;DiPietro    
6514;6514;P.J.;Hogan    
6515;6515;Will;Gluck    
6516;6516;Will;Gluck    
6517;6517;Mike;Leigh    
6518;6518;David;Lowery    
6519;6519;Céline;Sciamma    
6520;6520;Steven;Kostanski    
6521;6521;David;Hartman    
6522;6522;João;Pedro Rodrigues   
6523;6523;Todd;Robinson    
6524;6524;Alain;Gagnol    
6525;6525;Antonia;Bogdanovich    
6526;6526;Paul;Thomas Anderson   
6527;6527;Nnegest;Likké    
6528;6528;Greg;Kinnear    
6529;6529;Kenneth;Bowser    
6530;6530;William;Karel    
6531;6531;Stephen;Frears    
6532;6532;Daniel;Barnz    
6533;6533;Christian;Petzold    
6534;6534;Gary;Lundgren    
6535;6535;Joel;Schumacher    
6536;6536;Ritesh;Batra    
6537;6537;Ross;McElwee    
6538;6538;Cindy;Kleine    
6539;6539;León;Ichaso    
6540;6540;Lilian;Franck    
6541;6541;Arne;Glimcher    
6542;6542;Dana;Nachman    
6543;6543;Kornél;Mundruczó    
6544;6544;Peter;Hedges    
6545;6545;Nicolas;Pesce    
6546;6546;Adrian;Shergold    
6547;6547;Ki-duk;Kim    
6548;6548;Michael;Sarnoski    
6549;6549;Francis;Glebas    
6550;6550;Brendan;Muldowney    
6551;6551;Deborah;Haywood    
6552;6552;Wim;Wenders    
6553;6553;David;Gordon Green   
6554;6554;Fumihiko;Sori    
6555;6555;Jessica;Yu    
6556;6556;Michael;Tully    
6557;6557;Léa;Pool    
6558;6558;Tom;Cullen    
6559;6559;Roberto;Benigni    
6560;6560;Matteo;Garrone    
6561;6561;Erik;Skjoldbjærg    
6562;6562;John;Walsh    
6563;6563;Alexandre;Aja    
6564;6564;John;Gulager    
6565;6565;Claudio;Giovannesi    
6566;6566;Richard;Curtis    
6567;6567;Gore;Verbinski    
6568;6568;Gore;Verbinski    
6569;6569;Espen;Sandberg    
6570;6570;Rob;Marshall    
6571;6571;Gore;Verbinski    
6572;6572;Seijun;Suzuki    
6573;6573;David;Twohy    
6574;6574;Jason;Moore    
6575;6575;Elizabeth;Banks    
6576;6576;Trish;Sie    
6577;6577;Chris;Columbus    
6578;6578;Barnaby;Thompson    
6579;6579;Mark;Christopher    
6580;6580;Nicole;Garcia    
6581;6581;Chris;Metzler    
6582;6582;Natalie;Morales    
6583;6583;Klay;Hall    
6584;6584;Roberts;Gannaway    
6585;6585;Javier;Abad    
6586;6586;Benson;Lee    
6587;6587;D.J.;Mendel    
6588;6588;Yi;Seung-jun    
6589;6589;Tim;Burton    
6590;6590;Rebecca;Zlotowski    
6591;6591;Julian;Gilbey    
6592;6592;Marc;Fienberg    
6593;6593;Gabriele;Muccino    
6594;6594;Justin;Reardon    
6595;6595;Andy;Fickman    
6596;6596;Sally;Aitken    
6597;6597;Lino;DiSalvo    
6598;6598;Nicole;Holofcener    
6599;6599;Ben;Lewin    
6600;6600;Daniel;Robbins    
6601;6601;Luke;Poling    
6602;6602;Carlos;Agulló    
6603;6603;Andrew;Rhymer    
6604;6604;Chang-dong;Lee    
6605;6605;Marshall;Curry    
6606;6606;Fred;Cavayé    
6607;6607;Joe;Lynch    
6608;6608;Ericson;Core    
6609;6609;Kunihiko;Yûyama    
6610;6610;Jim;Malone    
6611;6611;Rob;Letterman    
6612;6612;Jim;Malone    
6613;6613;Kunihiko;Yûyama    
6614;6614;Leos;Carax    
6615;6615;Jonas;Åkerlund    
6616;6616;Robinson;Devor    
6617;6617;Chi-Hwa;Chen    
6618;6618;Jackie;Chan    
6619;6619;Corneliu;Porumboiu    
6620;6620;Nadav;Lapid    
6621;6621;Angelin;Preljocaj    
6622;6622;Maïwenn;Le Besco   
6623;6623;Ed;Harris    
6624;6624;Gil;Kenan    
6625;6625;Morgan;Spurlock    
6626;6626;Paul;W.S. Anderson   
6627;6627;Zara;Hayes    
6628;6628;Bruce;McDonald    
6629;6629;Hayao;Miyazaki    
6630;6630;Frank;Nissen    
6631;6631;Mars;Callahan    
6632;6632;Louis;C.K.    
6633;6633;Chris;Roe    
6634;6634;Kirsten;Tan    
6635;6635;Wim;Wenders    
6636;6636;Akiva;Schaffer    
6637;6637;R;    
6638;6638;Scott;J. Gill   
6639;6639;Jacques;Nolot    
6640;6640;Keola;Racela    
6641;6641;Danielle;Lessovitz    
6642;6642;Gabe;Klinger    
6643;6643;Céline;Sciamma    
6644;6644;Andrew;Shea    
6645;6645;Wolfgang;Petersen    
6646;6646;Neil;LaBute    
6647;6647;Brandon;Cronenberg    
6648;6648;Vicky;Jenson    
6649;6649;Pablo;Larraín    
6650;6650;Carlos;Reygadas    
6651;6651;Uwe;Boll    
6652;6652;Steve;McLean    
6653;6653;Zak;Tucker    
6654;6654;Mike;Disa    
6655;6655;Jianqi;Huo    
6656;6656;François;Ozon    
6657;6657;John;Junkerman    
6658;6658;Paul;Devlin    
6659;6659;John;Curran    
6660;6660;Kristine;Stolakis    
6661;6661;Gini;Reticker    
6662;6662;Tatiana;Huezo    
6663;6663;Ilana;Trachtman    
6664;6664;Lee;Daniels    
6665;6665;Nimród;Antal    
6666;6666;Michael;Spierig    
6667;6667;Dan;Beers    
6668;6668;Rashaad;Ernesto Green   
6669;6669;David;Koepp    
6670;6670;Mennan;Yapo    
6671;6671;Lili;Horváth    
6672;6672;Ido;Haar    
6673;6673;Christopher;Denham    
6674;6674;Jennifer;Grausman    
6675;6675;Marcos;Siega    
6676;6676;Alice;Lowe    
6677;6677;Alex;Steyermark    
6678;6678;;    
6679;6679;Carlos;Ávila    
6680;6680;Pierre;Salvadori    
6681;6681;Sunu;Gonera    
6682;6682;Matthew;Warchus    
6683;6683;Joe;Wright    
6684;6684;Gavin;O'Connor    
6685;6685;Burr;Steers    
6686;6686;Scott;Stewart    
6687;6687;Nick;Powell    
6688;6688;Ben;Younger    
6689;6689;Shane;Carruth    
6690;6690;Michael;Katleman    
6691;6691;Davide;Ferrario    
6692;6692;Sam;de Jong   
6693;6693;David;Gordon Green   
6694;6694;Sean;Baker    
6695;6695;Mike;Newell    
6696;6696;Henrique;Goldman    
6697;6697;Fernando;León de Aranoa  
6698;6698;Stephen;Cone    
6699;6699;Marc;Forby    
6700;6700;Malcolm;Clarke    
6701;6701;Denis;Villeneuve    
6702;6702;Shion;Sono    
6703;6703;Saverio;Costanzo    
6704;6704;Alain;Resnais    
6705;6705;Tamara;Jenkins    
6706;6706;Pat;O'Connor    
6707;6707;Joachim;Lafosse    
6708;6708;Alan;Brown    
6709;6709;Robert;Greene    
6710;6710;Kimberly;Reed    
6711;6711;Angela;Robinson    
6712;6712;Timur;Bekmambetov    
6713;6713;Jeff;Warrick    
6714;6714;Dean;Israelite    
6715;6715;James;Marsh    
6716;6716;Ariel;Schulman    
6717;6717;Nima;Nourizadeh    
6718;6718;Joe;Nussbaum    
6719;6719;Nelson;McCormick    
6720;6720;Hiroyuki;Imaishi    
6721;6721;Ridley;Scott    
6722;6722;Gus;Van Sant   
6723;6723;B.Z.;Goldberg    
6724;6724;Emerald;Fennell    
6725;6725;John;Madden    
6726;6726;Taylor;Hackford    
6727;6727;Amy;Berg    
6728;6728;Chris;Caldwell    
6729;6729;Jessica;Yu    
6730;6730;Marek;Najbrt    
6731;6731;Jack;Lewis    
6732;6732;Marc;Levin    
6733;6733;Babak;Najafi    
6734;6734;Jag;Mundhra    
6735;6735;Alice;Winocour    
6736;6736;Zack;Parker    
6737;6737;Robert;Lee King   
6738;6738;Bret;Wood    
6739;6739;Mickey;Keating    
6740;6740;Michael;Mann    
6741;6741;Maria;Maggenti    
6742;6742;Ian;Edelman    
6743;6743;Pedro;Pablo Ibarra   
6744;6744;Florian;Habicht    
6745;6745;Jim;Sonzero    
6746;6746;Kiyoshi;Kurosawa    
6747;6747;Joshua;Tickell    
6748;6748;Adam;Larson Broder   
6749;6749;Paul;Thomas Anderson   
6750;6750;Gregori;Viens    
6751;6751;Adam;Kassen    
6752;6752;Lexi;Alexander    
6753;6753;Patrik-Ian;Polk    
6754;6754;Sonny;Laguna    
6755;6755;Gillies;MacKinnon    
6756;6756;Ye;Lou    
6757;6757;Paul;McGuigan    
6758;6758;Luis;Prieto    
6759;6759;Nicolas;Winding Refn   
6760;6760;Nicolas;Winding Refn   
6761;6761;Chris;Miller    
6762;6762;Maxim;Pozdorovkin    
6763;6763;Lise;Birk Pedersen   
6764;6764;Matthew;Porterfield    
6765;6765;Natalia;Smirnoff    
6766;6766;Marc;Turtletaub    
6767;6767;Ben;Hozie    
6768;6768;Benjamin;Morgan    
6769;6769;Marc;Forster    
6770;6770;John;Erick Dowdle   
6771;6771;Dustin;Hoffman    
6772;6772;Melina;Matsoukas    
6773;6773;John;Boorman    
6774;6774;Michael;Lembeck    
6775;6775;Alex;Ross Perry   
6776;6776;May;el-Toukhy    
6777;6777;Mira;Nair    
6778;6778;Michael;Rymer    
6779;6779;Werner;Herzog    
6780;6780;Henry;Jaglom    
6781;6781;Taggart;Siegel    
6782;6782;Caroline;Bottaro    
6783;6783;Aron;Gaudet    
6784;6784;Manuel;Gómez Pereira   
6785;6785;Graham;Kolbeins    
6786;6786;Jonathan;Olshefski    
6787;6787;Carlos;Brooks    
6788;6788;Antonello;Grimaldi    
6789;6789;Yoichi;Sai    
6790;6790;Philip;Kaufman    
6791;6791;Víctor;Erice    
6792;6792;Richard;Glatzer    
6793;6793;Alan;Hicks    
6794;6794;Yang;Zhang    
6795;6795;Jasmila;Zbanic    
6796;6796;Abel;Ferrara    
6797;6797;Robert;Schwentke    
6798;6798;Hitoshi;Matsumoto    
6799;6799;Anubhav;Sinha    
6800;6800;John;Cameron Mitchell   
6801;6801;Phillip;Noyce    
6802;6802;Jen;Soska    
6803;6803;Amos;Gitai    
6804;6804;Stephen;Hopkins    
6805;6805;Andy;Fickman    
6806;6806;Russell;Brown    
6807;6807;Michael;R. Roskam   
6808;6808;Jonathan;Demme    
6809;6809;Marshall;Curry    
6810;6810;Frederik;Du Chau   
6811;6811;Michael;Tollin    
6812;6812;Jessica;Wolfson    
6813;6813;Marjane;Satrapi    
6814;6814;Wanuri;Kahiu    
6815;6815;Paco;Cabezas    
6816;6816;Jeremy;Coon    
6817;6817;Sheng;Ding    
6818;6818;Alison;Eastwood    
6819;6819;Christine;Jeffs    
6820;6820;Linas;Phillips    
6821;6821;Janice;Engel    
6822;6822;Sean;McNamara    
6823;6823;Margaret;Byrne    
6824;6824;Garry;Marshall    
6825;6825;Peter;Sollett    
6826;6826;Jacques;Doillon    
6827;6827;Phil;Johnston    
6828;6828;Sylvester;Stallone    
6829;6829;Adrian;Grunberg    
6830;6830;Koki;Shigeno    
6831;6831;Eric;Khoo    
6832;6832;Elizabeth;Allen    
6833;6833;Brad;Peyton    
6834;6834;Oren;Moverman    
6835;6835;Grímur;Hákonarson    
6836;6836;Jeremy;Sims    
6837;6837;Hany;Abu-Assad    
6838;6838;Jay;Baruchel    
6839;6839;Gore;Verbinski    
6840;6840;Coralie;    
6841;6841;Lucas;Belvaux    
6842;6842;Paul;Middleditch    
6843;6843;Billie;Piper    
6844;6844;Jalmari;Helander    
6845;6845;Theo;Anthony    
6846;6846;Jerry;Zucker    
6847;6847;Brad;Bird    
6848;6848;Lynne;Ramsay    
6849;6849;Jericca;Cleland    
6850;6850;Julia;Ducournau    
6851;6851;Taylor;Hackford    
6852;6852;Richard;Billingham    
6853;6853;Carlos;López Estrada   
6854;6854;Josh;C. Waller   
6855;6855;Betsy;West    
6856;6856;John;Herzfeld    
6857;6857;Bruno;Barreto    
6858;6858;Jacques;Audiard    
6859;6859;Matt;Bettinelli-Olpin    
6860;6860;Steven;Spielberg    
6861;6861;Brian;Robbins    
6862;6862;Shawn;Levy    
6863;6863;Patricia;Cardoso    
6864;6864;Quentin;Dupieux    
6865;6865;Matteo;Garrone    
6866;6866;Mateo;Gil    
6867;6867;Ben;Wheatley    
6868;6868;Danny;Strong    
6869;6869;Helen;Garvey    
6870;6870;James;Whitaker    
6871;6871;Steve;Carr    
6872;6872;Ron;Howard    
6873;6873;Chuck;Sheetz    
6874;6874;Alan;White    
6875;6875;Christoffer;Boe    
6876;6876;Matt;Wolf    
6877;6877;Robert;Schwentke    
6878;6878;Lucky;McKee    
6879;6879;Dean;Parisot    
6880;6880;Gabe;Polsky    
6881;6881;John;Woo    
6882;6882;Dan;Bradley    
6883;6883;Georgia;Lee    
6884;6884;Brett;Ratner    
6885;6885;Wes;Craven    
6886;6886;Alex;Karpovsky    
6887;6887;;    
6888;6888;Spike;Lee    
6889;6889;Trevor;Nunn    
6890;6890;Scott;Cohen    
6891;6891;Cédric;Kahn    
6892;6892;Rodrigo;Cortes    
6893;6893;Rawson;Marshall Thurber   
6894;6894;David;Roach    
6895;6895;Gabe;Polsky    
6896;6896;Antony;Hoffman    
6897;6897;Catherine;Hardwicke    
6898;6898;Anand;Tucker    
6899;6899;Andrea;Arnold    
6900;6900;Sean;Baker    
6901;6901;Tamar;Simon Hoffs   
6902;6902;Raja;Amari    
6903;6903;Francis;Lawrence    
6904;6904;Kevin;Smith    
6905;6905;Anthony;Hemingway    
6906;6906;Robin;Shou    
6907;6907;Brian;De Palma   
6908;6908;David;Mamet    
6909;6909;Steven;Knight    
6910;6910;Andy;Cheng    
6911;6911;Catherine;Bainbridge    
6912;6912;Steve;James    
6913;6913;Alejandro;Amenábar    
6914;6914;Philippe;Garrel    
6915;6915;Rob;Bowman    
6916;6916;Mike;Binder    
6917;6917;Andy;Capper    
6918;6918;John;Frankenheimer    
6919;6919;Don;McGlynn    
6920;6920;Joel;Potrykus    
6921;6921;Natalie;Erika James   
6922;6922;Larry;Charles    
6923;6923;Atom;Egoyan    
6924;6924;Allen;Coulter    
6925;6925;Gabriele;Muccino    
6926;6926;Boaz;Yakin    
6927;6927;Mark;Palansky    
6928;6928;Lisa;Joy    
6929;6929;Farihah;Zaman    
6930;6930;Christian;Volckman    
6931;6931;Gavin;Hood    
6932;6932;Robert;Ben Garant   
6933;6933;Nancy;Savoca    
6934;6934;Gilles;Bourdos    
6935;6935;Chris;Columbus    
6936;6936;Jon;Stevenson    
6937;6937;Jeffrey;Nachmanoff    
6938;6938;Miguel;Sapochnik    
6939;6939;Darren;Lynn Bousman   
6940;6940;Brian;A Miller   
6941;6941;Joachim;Trier    
6942;6942;Hans-Christian;Schmid    
6943;6943;Darren;Aronofsky    
6944;6944;Werner;Herzog    
6945;6945;Terry;George    
6946;6946;Alban;Teurlai    
6947;6947;Paul;W.S. Anderson   
6948;6948;Paul;W.S. Anderson   
6949;6949;Alexander;Witt    
6950;6950;Russell;Mulcahy    
6951;6951;Paul;W.S. Anderson   
6952;6952;Paul;W.S. Anderson   
6953;6953;Johannes;Roberts    
6954;6954;Merawi;Gerima    
6955;6955;Jonathan;Jakubowicz    
6956;6956;Liesl;Tommy    
6957;6957;Eric;Bross    
6958;6958;Jule;Gilfillan    
6959;6959;Gus;Van Sant   
6960;6960;Andrew;Dosunmu    
6961;6961;Adam;Schlesinger    
6962;6962;Sebastian;Junger    
6963;6963;Andrew;Bujalski    
6964;6964;Jon;Foy    
6965;6965;Rod;Lurie    
6966;6966;Ludwig;Shammasian    
6967;6967;Liza;Johnson    
6968;6968;Bonnie;Hunt    
6969;6969;Donovan;Cook    
6970;6970;Lloyd;Kaufman    
6971;6971;Fouad;Mikati    
6972;6972;Takashi;Yamazaki    
6973;6973;Michael;Prywes    
6974;6974;Yoav;Factor    
6975;6975;Götz;Spielmann    
6976;6976;Coralie;Fargeat    
6977;6977;Chris;Paine    
6978;6978;Andrew;Loo    
6979;6979;Joe;Angio    
6980;6980;Bret;Carr    
6981;6981;Tim;McCann    
6982;6982;J.T.S.;Moore    
6983;6983;Sam;Mendes    
6984;6984;Guy;Ritchie    
6985;6985;Sasha;Joseph Neulinger   
6986;6986;Baltasar;Kormákur    
6987;6987;Aaron;Woodley    
6988;6988;Andrew;Droz Palermo   
6989;6989;Mike;Woolf    
6990;6990;Clint;Eastwood    
6991;6991;Karen;Bernstein    
6992;6992;Curtiss;Clayton    
6993;6993;Jonathan;Demme    
6994;6994;François;Ozon    
6995;6995;James;Westby    
6996;6996;David;Twohy    
6997;6997;Helen;Hunt    
6998;6998;Tim;Story    
6999;6999;Tim;Story    
7000;7000;Trent;O'Donnell    
7001;7001;Masaaki;Yuasa    
7002;7002;Anders;Thomas Jensen   
7003;7003;Yasuo;Furuhata    
7004;7004;Stacy;Peralta    
7005;7005;Penny;Marshall    
7006;7006;Mick;Garris    
7007;7007;Chris;Gorak    
7008;7008;Sang-soo;Hong    
7009;7009;Jon;Avnet    
7010;7010;Juno;Mak    
7011;7011;F.;Javier Gutiérrez   
7012;7012;Carlos;Saldanha    
7013;7013;Carlos;Saldanha    
7014;7014;Andrucha;Waddington    
7015;7015;Peter;Ramsey    
7016;7016;Rupert;Wyatt    
7017;7017;Kevin;Reynolds    
7018;7018;T.C.;Johnstone    
7019;7019;Laura;Poitras    
7020;7020;Elizabeth;Holder    
7021;7021;Mariem;Pérez Riera   
7022;7022;Thomas;Riedelsheimer    
7023;7023;David;LaChapelle    
7024;7024;Adam;Carolla    
7025;7025;Monte;Hellman    
7026;7026;Jason;Momoa    
7027;7027;Sam;Mendes    
7028;7028;Todd;Phillips    
7029;7029;Michael;Cuesta    
7030;7030;Morgan;Neville    
7031;7031;Raymond;De Felitta   
7032;7032;Richard;Gray    
7033;7033;Ridley;Scott    
7034;7034;Otto;Bathurst    
7035;7035;Marina;Zenovich    
7036;7036;Tylor;Norwood    
7037;7037;José;Padilha    
7038;7038;Jake;Schreier    
7039;7039;Jon;Wright    
7040;7040;Greg;Pak    
7041;7041;Carlos;Saldanha    
7042;7042;Luchino;Visconti    
7043;7043;Ash;Brannon    
7044;7044;Adam;Shankman    
7045;7045;Don;Argott    
7046;7046;Stephen;Herek    
7047;7047;Casey;Suchan    
7048;7048;Barry;Levinson    
7049;7049;Jeffrey;Blitz    
7050;7050;Dexter;Fletcher    
7051;7051;Guy;Ritchie    
7052;7052;Sarah;Gavron    
7053;7053;Signe;Baumane    
7054;7054;Sylvester;Stallone    
7055;7055;Chris;Metzler    
7056;7056;Jacques;Doillon    
7057;7057;Dylan;Kidd    
7058;7058;Gareth;Edwards    
7059;7059;Benjamín;Naishtat    
7060;7060;David;Wain    
7061;7061;Malcolm;D. Lee   
7062;7062;Nancy;Schwartzman    
7063;7063;John;McTiernan    
7064;7064;Pablo;Trapero    
7065;7065;Mitch;Dickman    
7066;7066;Martin;Scorsese    
7067;7067;Alfonso;Cuarón    
7068;7068;Mark;Becker    
7069;7069;Claude;Lelouch    
7070;7070;Dan;Gilroy    
7071;7071;Marina;Zenovich    
7072;7072;John;Turturro    
7073;7073;Jean-Pierre;Améris    
7074;7074;Carlo;Carlei    
7075;7075;Andrzej;Bartkowiak    
7076;7076;Alessandro;Carloni    
7077;7077;Kyle;Henry    
7078;7078;Lenny;Abrahamson    
7079;7079;Rodney;Ascher    
7080;7080;Damien;O'Donnell    
7081;7081;Christine;Molloy    
7082;7082;Jordan;Galland    
7083;7083;Margarethe;von Trotta   
7084;7084;Aviva;Kempner    
7085;7085;Jon;Stewart    
7086;7086;Paddy;Breathnach    
7087;7087;Lucia;Aniello    
7088;7088;George;Butler    
7089;7089;Michael;Larnell    
7090;7090;Quentin;Dupieux    
7091;7091;Alex;Karpovsky    
7092;7092;Shan;Nicholson    
7093;7093;Milorad;Krstic    
7094;7094;Jonathan;Dayton    
7095;7095;William;H. Macy   
7096;7096;Carlos;Cuarón    
7097;7097;John;Eng    
7098;7098;Paul;Demeyer    
7099;7099;Warren;Beatty    
7100;7100;William;Friedkin    
7101;7101;Alfonso;Maiorana    
7102;7102;Rob;Reiner    
7103;7103;Aneesh;Chaganty    
7104;7104;Steph;Green    
7105;7105;Jaume;Collet-Serra    
7106;7106;Ricky;Tollman    
7107;7107;David;Schwimmer    
7108;7108;Gary;Fleder    
7109;7109;Brad;Furman    
7110;7110;Sergey;Bodrov    
7111;7111;Barbara;Kopple    
7112;7112;Wayne;Kramer    
7113;7113;Ryan;Murphy    
7114;7114;Jason;Cabell    
7115;7115;Kimberly;Levin    
7116;7116;Steven;Shainberg    
7117;7117;Ron;Howard    
7118;7118;Brett;Ratner    
7119;7119;Brett;Ratner    
7120;7120;Aleksandr;Sokurov    
7121;7121;Stavros;Kazantzidis    
7122;7122;Cédric;Klapisch    
7123;7123;Jacques;Audiard    
7124;7124;Jen;McGowan    
7125;7125;Barry;Sonnenfeld    
7126;7126;Stephen;Schible    
7127;7127;Johnathan;Gurfinkel    
7128;7128;Clark;Johnson    
7129;7129;Andrew;Niccol    
7130;7130;Rithy;Panh    
7131;7131;Martin;Provost    
7132;7132;Alfonso;Cuarón    
7133;7133;Dean;Israelite    
7134;7134;Hogir;Hirori    
7135;7135;David;Ayer    
7136;7136;Peter;Miller    
7137;7137;Jon;Long    
7138;7138;Kaige;Chen    
7139;7139;Benoît;Jacquot    
7140;7140;Megan;Griffiths    
7141;7141;Boaz;Yakin    
7142;7142;Bertrand;Tavernier    
7143;7143;Lasse;Hallstrom    
7144;7144;Daniel;Espinosa    
7145;7145;Tony;Aloupis    
7146;7146;Reginald;Hudlin    
7147;7147;Colin;Trevorrow    
7148;7148;Breck;Eisner    
7149;7149;Alex;Thompson    
